Species	Status	Real age	Age	time stored	3856	3400	3276	2923	2854	1901	1746	1636	1539	1457	1307	1154	1076	1027	880	526	401
AG	SF	5	AG	5	9	0.00849	0.06821	0.09683	0.19929	0.14788	0.01198	0.10057	0.19329	0.18155	0.15269	0.13179	0.17239	0.21329	0.23969	0.11278	0.28356	0.25298
AG	SF	5	AG	5	9	0.00663	0.10159	0.13897	0.20057	0.14605	0.01149	0.10214	0.19882	0.17643	0.15614	0.13595	0.2006	0.24552	0.30012	0.11743	0.33383	0.30456
AG	SF	5	AG	5	9	0.00755	0.07538	0.10427	0.17362	0.12975	0.01155	0.08629	0.17088	0.1609	0.13824	0.11807	0.15097	0.17009	0.18199	0.09244	0.22716	0.20947
AG	SF	5	AG	5	9	0.00636	0.07995	0.11239	0.18869	0.14118	0.01358	0.08523	0.2019	0.18196	0.15114	0.13866	0.17867	0.23186	0.27817	0.11677	0.3033	0.2759
AG	SF	5	AG	5	9	0.00724	0.05457	0.07787	0.18049	0.1318	0.01081	0.10277	0.1786	0.16962	0.14062	0.11945	0.16515	0.18003	0.19601	0.09538	0.25703	0.23795
AG	SF	5	AG	5	9	0.00606	0.10151	0.1461	0.19013	0.14079	0.01016	0.08389	0.22817	0.1989	0.15463	0.13481	0.18701	0.25267	0.30542	0.11905	0.31758	0.28986
AG	SF	5	AG	5	9	0.00741	0.08447	0.11084	0.17826	0.13014	0.01077	0.08967	0.14387	0.12703	0.11907	0.1014	0.14983	0.17152	0.19814	0.08982	0.22859	0.22005
AG	SF	5	AG	5	9	0.00754	0.07445	0.10465	0.18262	0.13563	0.01118	0.09024	0.17835	0.16426	0.14439	0.12173	0.15523	0.17989	0.19238	0.09608	0.23872	0.21908
AG	SF	5	AG	5	9	0.00536	0.12202	0.17743	0.19726	0.14686	0.01269	0.06798	0.31527	0.29445	0.19946	0.17959	0.20066	0.28803	0.33667	0.14111	0.43046	0.38542
AG	SF	5	AG	5	9	0.00513	0.1084	0.15265	0.20517	0.15141	0.01115	0.09619	0.22987	0.20924	0.16822	0.14942	0.19869	0.2487	0.29502	0.12205	0.34168	0.31254
AG	SF	5	AG	5	9	0.00416	0.08901	0.12135	0.18473	0.13592	0.01049	0.09035	0.19878	0.17809	0.15161	0.13268	0.18494	0.22166	0.25685	0.11159	0.29934	0.27995
AG	SF	5	AG	5	9	0.00843	0.07807	0.10522	0.17503	0.12928	0.00986	0.07951	0.18604	0.18034	0.14587	0.1295	0.15992	0.19024	0.21796	0.10325	0.25503	0.23988
AG	SF	5	AG	5	9	0.00615	0.11112	0.15873	0.20281	0.14835	0.01143	0.0852	0.27136	0.25397	0.18649	0.16257	0.20329	0.26334	0.30137	0.12916	0.3815	0.34592
AG	SF	5	AG	5	9	0.00637	0.0684	0.09378	0.17893	0.13038	0.01038	0.0916	0.16195	0.14784	0.12715	0.11203	0.15919	0.1987	0.23335	0.09987	0.26097	0.24433
AG	SF	5	AG	5	9	0.00564	0.08824	0.1243	0.17956	0.13074	0.00951	0.07267	0.1707	0.15895	0.12888	0.10975	0.13372	0.17548	0.18895	0.08921	0.22279	0.20164
AG	SF	5	AG	5	9	0.00462	0.09164	0.12438	0.18828	0.13628	0.01113	0.09509	0.19419	0.17542	0.14322	0.12494	0.17902	0.23451	0.27969	0.1151	0.31681	0.29058
AG	SF	5	AG	5	9	0.00546	0.04003	0.05633	0.12507	0.09527	0.01097	0.06636	0.13487	0.12971	0.11272	0.10119	0.12362	0.14617	0.16195	0.08224	0.19279	0.18109
AG	SF	5	AG	5	9	0.00619	0.0608	0.08443	0.15465	0.11529	0.01057	0.07874	0.16664	0.15826	0.13282	0.11479	0.1447	0.16512	0.17856	0.09143	0.22392	0.20457
AG	SF	5	AG	5	9	0.00428	0.09241	0.12874	0.17796	0.13132	0.01023	0.07794	0.22427	0.21098	0.16164	0.14089	0.17122	0.21602	0.2391	0.11273	0.30035	0.27695
AG	SF	5	AG	5	9	0.00119	0.04446	0.05968	0.1082	0.08284	0.00896	0.05872	0.12075	0.10894	0.08913	0.08117	0.11195	0.14817	0.17331	0.08138	0.19619	0.18316
AG	SF	5	AG	5	9	0.00754	0.08844	0.12376	0.20521	0.15206	0.01154	0.10133	0.20821	0.19192	0.15835	0.13598	0.18258	0.23276	0.26684	0.12194	0.31342	0.28361
AG	SF	5	AG	5	9	0.00713	0.1034	0.14489	0.19858	0.14803	0.01194	0.08407	0.23406	0.21287	0.16776	0.15024	0.19375	0.2658	0.32507	0.13215	0.36327	0.33434
AG	SF	5	AG	5	9	0.00687	0.09906	0.1415	0.20364	0.15103	0.01175	0.09294	0.25004	0.23473	0.18156	0.15817	0.19581	0.24803	0.27872	0.12757	0.35885	0.3205
AG	SF	5	AG	5	9	0.00507	0.13577	0.2026	0.1815	0.1358	0.01181	0.05882	0.30116	0.26335	0.17408	0.16059	0.19583	0.29212	0.37169	0.13232	0.39915	0.36542
AG	SF	5	AG	5	9	0.00689	0.09635	0.13668	0.20022	0.14799	0.01213	0.07536	0.20509	0.1934	0.15194	0.13069	0.1505	0.19722	0.2167	0.10462	0.27446	0.25232
AG	SF	5	AG	5	9	0.00524	0.0749	0.1081	0.20746	0.15231	0.01043	0.10455	0.20151	0.19274	0.16248	0.13498	0.17579	0.19662	0.20933	0.10186	0.27353	0.25307
AG	SF	5	AG	5	9	0.00661	0.1099	0.15402	0.20383	0.15216	0.01269	0.08536	0.22241	0.20315	0.168	0.14682	0.17888	0.22727	0.26085	0.1173	0.31435	0.28598
AG	SF	5	AG	5	9	0.00403	0.0332	0.04667	0.09298	0.07265	0.01047	0.05471	0.10666	0.10329	0.09	0.08195	0.09931	0.11404	0.12513	0.06753	0.15871	0.14831
AG	SF	5	AG	5	9	0.00733	0.08887	0.12837	0.19843	0.14807	0.01242	0.0801	0.24049	0.22604	0.1791	0.15339	0.17482	0.22464	0.24249	0.11655	0.31663	0.28334
AG	SF	5	AG	5	9	0.00441	0.09665	0.13553	0.2051	0.15111	0.01143	0.09541	0.2171	0.19952	0.16119	0.14126	0.18932	0.24131	0.28257	0.12175	0.3132	0.29099
AG	SF	5	AG	5	9	0.00869	0.07814	0.11898	0.17985	0.13374	0.01284	0.08803	0.21038	0.19359	0.14948	0.13152	0.17041	0.21836	0.25342	0.10916	0.27557	0.2358
AG	SF	5	AG	5	9	0.00747	0.07256	0.10886	0.19519	0.14345	0.01122	0.10477	0.19904	0.18115	0.15513	0.133	0.18548	0.2178	0.24669	0.10922	0.2759	0.24765
AG	SF	5	AG	5	9	0.00818	0.08592	0.12633	0.19569	0.14685	0.01134	0.09517	0.19723	0.17921	0.15035	0.131	0.17442	0.21378	0.24607	0.11091	0.26157	0.23159
AG	SF	5	AG	5	9	0.00616	0.0871	0.13603	0.19595	0.14643	0.0116	0.08667	0.24866	0.22039	0.16759	0.14707	0.18463	0.24772	0.28497	0.119	0.30664	0.26659
AG	SF	5	AG	5	9	0.0026	0.0306	0.04405	0.17639	0.12776	0.00839	0.12173	0.11401	0.10602	0.11048	0.08998	0.15213	0.14865	0.16012	0.07836	0.18311	0.16848
AG	SF	5	AG	5	9	0.00679	0.08585	0.11913	0.21483	0.1573	0.0107	0.10825	0.20841	0.19052	0.16316	0.14056	0.1958	0.24937	0.29359	0.12284	0.34149	0.3089
AG	SF	5	AG	5	9	0.00817	0.08738	0.12785	0.21289	0.15756	0.01066	0.10729	0.22475	0.20568	0.17024	0.14659	0.19767	0.2476	0.28588	0.11997	0.31763	0.27712
AG	SF	5	AG	5	9	0.00636	0.1117	0.15939	0.20755	0.15492	0.0112	0.08734	0.25081	0.2281	0.17749	0.15924	0.19649	0.28181	0.34304	0.13291	0.38413	0.34423
AG	SF	5	AG	5	9	0.00678	0.10248	0.13947	0.17232	0.12667	0.01	0.083	0.19484	0.17436	0.13792	0.11919	0.17298	0.21141	0.25604	0.10467	0.28312	0.26309
AG	SF	5	AG	5	9	0.00645	0.06015	0.08518	0.19194	0.14077	0.01036	0.10861	0.17104	0.15977	0.1399	0.11877	0.17092	0.19249	0.2118	0.0984	0.24078	0.22079
AG	SF	5	AG	5	9	0.00629	0.11326	0.16283	0.20318	0.14978	0.01064	0.08758	0.25537	0.23266	0.17315	0.15288	0.197	0.26755	0.31759	0.12794	0.36017	0.32138
AG	SF	5	AG	5	9	0.00853	0.08045	0.11422	0.15312	0.11494	0.01183	0.07214	0.16378	0.14546	0.11856	0.10665	0.14669	0.18397	0.22442	0.09409	0.23441	0.21652
AG	BF	6	AG	6	13	0.00881	0.05633	0.09003	0.16628	0.11995	0.01154	0.08345	0.23756	0.22128	0.15074	0.12956	0.15088	0.15374	0.13448	0.08468	0.24539	0.2234
AG	BF	6	AG	6	13	0.00632	0.088	0.13161	0.18925	0.13689	0.00917	0.08932	0.25141	0.22934	0.16446	0.14492	0.18558	0.22988	0.25587	0.10841	0.33326	0.29964
AG	BF	6	AG	6	13	0.00554	0.0556	0.08614	0.17003	0.12286	0.00852	0.07892	0.20963	0.20174	0.1411	0.11616	0.1337	0.14447	0.12514	0.0802	0.22399	0.2043
AG	BF	6	AG	6	13	0.00631	0.07715	0.12569	0.17434	0.12544	0.00867	0.08339	0.25257	0.23277	0.15924	0.13706	0.16423	0.17134	0.16079	0.08786	0.26157	0.2343
AG	BF	6	AG	6	13	0.00398	0.10352	0.15696	0.20017	0.14974	0.0096	0.08303	0.26519	0.24733	0.17404	0.15677	0.18054	0.23568	0.25468	0.10926	0.31471	0.28364
AG	BF	6	AG	6	13	0.00254	0.08176	0.13029	0.1908	0.13723	0.00845	0.09425	0.26954	0.24253	0.16021	0.13991	0.18168	0.20397	0.20705	0.09872	0.29286	0.26359
AG	BF	6	AG	6	13	0.00583	0.08923	0.13974	0.19722	0.14256	0.00971	0.08753	0.29064	0.27309	0.1776	0.15657	0.17834	0.22542	0.21918	0.10984	0.33293	0.29199
AG	BF	6	AG	6	13	0.00937	0.09154	0.1443	0.16478	0.1231	0.01622	0.04855	0.31223	0.28845	0.18621	0.15895	0.14896	0.18664	0.16071	0.10375	0.28984	0.25107
AG	BF	6	AG	6	13	0.00972	0.0695	0.11273	0.1539	0.11258	0.01322	0.06267	0.27264	0.25531	0.15888	0.13913	0.14304	0.16003	0.1337	0.08876	0.26345	0.23327
AG	BF	6	AG	6	13	0.00434	0.07744	0.12355	0.19355	0.13908	0.00968	0.08494	0.29293	0.27453	0.18554	0.15614	0.17255	0.19307	0.16725	0.1033	0.31363	0.27578
AG	BF	6	AG	6	13	0.00356	0.06886	0.10326	0.184	0.13302	0.0092	0.09004	0.22806	0.21251	0.15519	0.13542	0.17164	0.19589	0.19976	0.09831	0.2867	0.25965
AG	BF	6	AG	6	13	0.00815	0.06283	0.10436	0.16575	0.12035	0.01283	0.07745	0.27222	0.25445	0.1626	0.14395	0.15805	0.1641	0.14643	0.08884	0.26686	0.24153
AG	BF	6	AG	6	13	0.01714	0.06525	0.0984	0.12138	0.09299	0.01393	0.04162	0.21875	0.21585	0.13949	0.11954	0.11857	0.13999	0.13169	0.07678	0.21756	0.19947
AG	BF	6	AG	6	13	0.00581	0.07883	0.12372	0.19555	0.14125	0.00953	0.09539	0.27565	0.25633	0.17747	0.15062	0.18009	0.19769	0.17788	0.10006	0.29429	0.2596
AG	BF	6	AG	6	13	0.00554	0.09361	0.14826	0.18883	0.13684	0.01053	0.07889	0.32134	0.297	0.19081	0.16415	0.17964	0.2099	0.18586	0.10589	0.33419	0.29559
AG	BF	6	AG	6	13	0.0065	0.06112	0.08723	0.14533	0.10866	0.01065	0.06461	0.18013	0.17009	0.13268	0.11446	0.1276	0.1442	0.12834	0.08126	0.20905	0.19442
AG	BF	6	AG	6	13	0.00595	0.07426	0.11029	0.19685	0.14392	0.01069	0.08811	0.25921	0.24517	0.1815	0.1535	0.17802	0.19828	0.18342	0.10279	0.29807	0.26541
AG	BF	6	AG	6	13	0.00428	0.10156	0.15977	0.18613	0.13421	0.01054	0.07566	0.33984	0.31959	0.1963	0.17576	0.19153	0.2141	0.19945	0.11223	0.35662	0.31984
AG	BF	6	AG	6	13	0.00852	0.1101	0.16085	0.21189	0.15777	0.01144	0.07915	0.30301	0.2892	0.20842	0.17788	0.19507	0.26014	0.27351	0.12478	0.38333	0.3341
AG	BF	6	AG	6	13	0.00665	0.08375	0.13892	0.18449	0.13348	0.01115	0.07868	0.32833	0.30466	0.18292	0.16033	0.17679	0.21026	0.19016	0.1049	0.32708	0.29309
AG	BF	6	AG	6	13	0.02201	0.06195	0.09703	0.10975	0.08474	0.01783	0.04166	0.23573	0.22116	0.13835	0.12462	0.1191	0.12897	0.10826	0.077	0.22115	0.1993
AG	BF	6	AG	6	13	0.00697	0.06781	0.09788	0.19014	0.13824	0.01117	0.09533	0.21215	0.1935	0.14869	0.1294	0.17	0.19381	0.20386	0.09632	0.26792	0.23971
AG	BF	6	AG	6	13	0.0101	0.07378	0.11801	0.1692	0.12377	0.01509	0.07003	0.28211	0.26301	0.17171	0.14977	0.1548	0.16416	0.13859	0.09398	0.27426	0.24615
AG	BF	6	AG	6	13	0.00675	0.10264	0.1594	0.19833	0.14434	0.01094	0.08016	0.32954	0.30499	0.19662	0.16989	0.1848	0.21897	0.19639	0.11387	0.34746	0.30645
AG	BF	6	AG	6	13	0.00609	0.10499	0.15976	0.19439	0.14108	0.01043	0.08413	0.30473	0.28254	0.18697	0.1621	0.18685	0.2276	0.22322	0.11643	0.3504	0.30534
AG	BF	6	AG	6	13	0.00542	0.10024	0.15047	0.19909	0.14567	0.01026	0.08244	0.27813	0.26454	0.18209	0.1644	0.19052	0.22974	0.24683	0.11298	0.33576	0.30197
AG	BF	6	AG	6	13	0.00549	0.07787	0.12478	0.17421	0.12387	0.00993	0.0755	0.2878	0.26492	0.16784	0.14638	0.16321	0.16864	0.14654	0.09233	0.28488	0.25776
AG	BF	6	AG	6	13	0.00697	0.0991	0.14854	0.20055	0.14735	0.01145	0.07859	0.31026	0.29474	0.20074	0.17119	0.183	0.22929	0.21585	0.1158	0.36113	0.31311
AG	BF	6	AG	6	13	0.00921	0.05997	0.09577	0.16278	0.11726	0.01254	0.07516	0.25597	0.24422	0.1593	0.13718	0.14833	0.14946	0.12315	0.08578	0.25422	0.23219
AG	BF	6	AG	6	13	0.00672	0.10337	0.14631	0.21228	0.15813	0.01426	0.09532	0.24437	0.23801	0.18358	0.1534	0.18306	0.22572	0.22553	0.11503	0.30555	0.27439
AG	BF	6	AG	6	13	0.00545	0.09586	0.14606	0.18847	0.13611	0.00989	0.08235	0.28448	0.26754	0.17655	0.15417	0.17832	0.20572	0.20429	0.10141	0.31851	0.29016
AG	BF	6	AG	6	13	0.00713	0.07433	0.10888	0.21226	0.1542	0.01173	0.09906	0.24499	0.23546	0.17702	0.14614	0.17277	0.19896	0.18271	0.10793	0.2982	0.26407
AG	BF	6	AG	6	13	0.00698	0.0967	0.15276	0.17617	0.12772	0.01176	0.06429	0.30478	0.28263	0.17852	0.15587	0.16035	0.18012	0.15959	0.09642	0.29352	0.26521
AG	BF	6	AG	6	13	0.0053	0.08517	0.12536	0.20673	0.14981	0.01025	0.0878	0.25022	0.24371	0.17529	0.14846	0.17098	0.19532	0.17808	0.10333	0.30159	0.26685
AG	BF	6	AG	6	13	0.00668	0.11862	0.17524	0.1887	0.13764	0.01115	0.07263	0.32327	0.30241	0.19107	0.17117	0.18806	0.22833	0.22385	0.11448	0.35436	0.3162
AG	BF	6	AG	6	13	0.00418	0.05575	0.07881	0.15587	0.11534	0.0118	0.07473	0.17572	0.16386	0.12968	0.1115	0.13192	0.14406	0.12861	0.08039	0.2044	0.18649
AG	BF	6	AG	6	13	0.00761	0.10039	0.1584	0.18625	0.13367	0.01014	0.07372	0.33891	0.31872	0.20107	0.17292	0.183	0.20549	0.18556	0.10752	0.34809	0.31422
AG	BF	6	AG	6	13	0.00793	0.07483	0.10857	0.1994	0.14597	0.01001	0.09736	0.24351	0.22841	0.17714	0.14612	0.17424	0.18821	0.16761	0.1022	0.28207	0.24789
AG	BF	6	AG	6	13	0.006	0.10136	0.15304	0.19265	0.14003	0.01068	0.08698	0.26682	0.25425	0.17656	0.1514	0.17656	0.20228	0.20117	0.10199	0.29659	0.27573
AG	BF	6	AG	6	13	0.00599	0.10306	0.15328	0.20199	0.14659	0.01065	0.07765	0.2991	0.279	0.1891	0.16211	0.18221	0.22825	0.22496	0.11535	0.3479	0.30423
AG	GR	6	AG	6	4	0.00958	0.05931	0.08383	0.18769	0.13764	0.01001	0.10911	0.17309	0.16475	0.14477	0.12417	0.17213	0.17501	0.1841	0.09234	0.22294	0.20113
AG	GR	6	AG	6	4	0.01122	0.08401	0.12741	0.16004	0.12179	0.01459	0.06321	0.23603	0.22623	0.15997	0.14277	0.15488	0.19848	0.21067	0.10588	0.27081	0.24177
AG	GR	6	AG	6	4	0.00955	0.04871	0.06791	0.14195	0.10606	0.01226	0.08284	0.1497	0.14221	0.11842	0.10491	0.14037	0.16263	0.18487	0.0876	0.21754	0.19728
AG	GR	6	AG	6	4	0.00931	0.05869	0.08486	0.17475	0.12884	0.01247	0.09903	0.16489	0.15351	0.13101	0.11027	0.15019	0.15949	0.16439	0.08892	0.21501	0.19469
AG	GR	6	AG	6	5	0.0072	0.09132	0.13351	0.21819	0.15999	0.01078	0.10089	0.21553	0.19956	0.16249	0.13818	0.17846	0.21812	0.24208	0.11077	0.2898	0.26446
AG	GR	6	AG	6	5	0.00717	0.0701	0.09858	0.13128	0.09979	0.00878	0.0583	0.16456	0.15543	0.1252	0.10855	0.12568	0.14523	0.1599	0.08209	0.19805	0.18202
AG	GR	6	AG	6	5	0.00497	0.09661	0.1258	0.19476	0.14105	0.01311	0.10755	0.1558	0.12468	0.12202	0.10853	0.19659	0.27413	0.35438	0.13815	0.34278	0.30971
AG	GR	6	AG	6	5	0.00225	0.07004	0.10426	0.1834	0.13438	0.00944	0.0962	0.1824	0.16777	0.1411	0.1201	0.1623	0.17744	0.18695	0.09077	0.22536	0.20328
AG	GR	6	AG	6	5	0.00632	0.06354	0.09237	0.18945	0.13658	0.00988	0.10152	0.20085	0.1866	0.15206	0.12416	0.1715	0.18084	0.18575	0.09509	0.25376	0.23412
AG	GR	6	AG	6	5	0.00659	0.05352	0.07561	0.16174	0.1193	0.01113	0.0877	0.1655	0.15663	0.12886	0.11268	0.14876	0.1599	0.17206	0.08837	0.21914	0.2004
AG	GR	6	AG	6	5	0.00836	0.103	0.15129	0.19534	0.14222	0.01115	0.08204	0.27649	0.25174	0.17886	0.15218	0.19237	0.24312	0.26903	0.11734	0.33606	0.30339
AG	GR	6	AG	6	5	0.00884	0.04548	0.06287	0.15921	0.11707	0.01186	0.09599	0.13852	0.13214	0.11772	0.10135	0.14486	0.15893	0.1786	0.08752	0.21418	0.19711
AG	GR	6	AG	6	5	0.00547	0.05732	0.0813	0.20572	0.14677	0.00795	0.12382	0.17356	0.16005	0.13982	0.11434	0.17707	0.17553	0.18786	0.09049	0.24062	0.22557
AG	GR	6	AG	6	5	0.00517	0.05056	0.07407	0.19864	0.14475	0.00815	0.11242	0.16674	0.16129	0.14396	0.12013	0.16801	0.18138	0.19157	0.093	0.24194	0.22058
AG	GR	6	AG	6	5	0.00589	0.05477	0.08096	0.19818	0.14483	0.00948	0.11183	0.17298	0.16178	0.14322	0.1201	0.16567	0.18587	0.2019	0.09582	0.24762	0.22218
AG	GR	6	AG	6	5	0.00476	0.0606	0.08635	0.20623	0.14932	0.01049	0.12082	0.17729	0.16326	0.14186	0.11912	0.1768	0.2203	0.24243	0.11526	0.30326	0.26994
AG	GR	6	AG	6	5	0.00476	0.12684	0.165	0.18797	0.13862	0.00888	0.09461	0.20294	0.17668	0.15837	0.13956	0.19667	0.26127	0.30619	0.11455	0.34904	0.32978
AG	GR	6	AG	6	5	0.01037	0.07652	0.10828	0.1831	0.1342	0.01225	0.09207	0.19175	0.1782	0.14215	0.12026	0.16124	0.19739	0.21791	0.10396	0.26412	0.24018
AG	GR	6	AG	6	5	0.0112	0.06422	0.08836	0.14734	0.1099	0.01033	0.08111	0.16317	0.15858	0.12659	0.10693	0.13984	0.15291	0.16411	0.08186	0.21321	0.19709
AG	GR	6	AG	6	5	0.00699	0.08751	0.12127	0.20657	0.15001	0.01043	0.11405	0.20873	0.18301	0.15537	0.13198	0.20349	0.24552	0.28714	0.11882	0.31975	0.29251
AG	GR	6	AG	6	5	0.00658	0.07237	0.10685	0.17809	0.13003	0.0093	0.08365	0.21497	0.20341	0.15071	0.12986	0.15797	0.19595	0.21235	0.09953	0.27242	0.24708
AG	GR	6	AG	6	5	0.00522	0.06747	0.09472	0.17556	0.12704	0.00875	0.09263	0.16993	0.15253	0.12506	0.10742	0.16407	0.19694	0.23373	0.09505	0.25414	0.2374
AG	GR	6	AG	6	5	0.00598	0.04639	0.06504	0.18428	0.13378	0.00837	0.11888	0.1285	0.11753	0.11532	0.09378	0.15164	0.15093	0.16598	0.0799	0.18841	0.17411
AG	GR	6	AG	6	5	0.00667	0.06	0.08106	0.16867	0.12275	0.01091	0.09931	0.15522	0.13857	0.11946	0.10236	0.1574	0.18609	0.21824	0.09577	0.24525	0.22716
AG	GR	6	AG	6	5	0.00587	0.0853	0.125	0.19231	0.1415	0.00976	0.0863	0.2342	0.22075	0.16569	0.14697	0.17948	0.23616	0.27547	0.11909	0.32511	0.29282
AG	GR	6	AG	6	5	0.00535	0.05816	0.08287	0.19207	0.1381	0.00875	0.11439	0.16127	0.14292	0.12665	0.10568	0.17573	0.20013	0.23403	0.09778	0.25796	0.24322
AG	GR	6	AG	6	5	0.00666	0.08319	0.11951	0.20387	0.14805	0.01021	0.10207	0.22586	0.20994	0.16831	0.14235	0.18874	0.2101	0.2273	0.10657	0.2936	0.26965
AG	GR	6	AG	6	5	0.00552	0.08648	0.12663	0.21181	0.15546	0.00961	0.1	0.23065	0.22056	0.17224	0.14937	0.18707	0.22987	0.25753	0.11355	0.31202	0.27766
AG	GR	6	AG	6	5	0.00476	0.07797	0.11381	0.21726	0.1575	0.00863	0.11338	0.21358	0.19878	0.1659	0.14192	0.19577	0.22429	0.25317	0.11349	0.31624	0.29607
AG	GR	6	AG	6	5	0.00724	0.08618	0.1247	0.20345	0.152	0.01203	0.09022	0.22443	0.21725	0.17038	0.14752	0.17654	0.22129	0.24533	0.11554	0.30162	0.2681
AG	GR	6	AG	6	5	0.00583	0.08816	0.13255	0.19523	0.14752	0.01488	0.08086	0.25659	0.22955	0.16742	0.14658	0.17816	0.27707	0.31452	0.14178	0.35997	0.30084
AG	GR	6	AG	6	5	0.00319	0.05272	0.07497	0.18489	0.13359	0.00825	0.10766	0.15161	0.14453	0.12953	0.11038	0.15971	0.16706	0.18253	0.0883	0.21537	0.19519
AG	GR	6	AG	6	5	0.00784	0.07481	0.10775	0.20553	0.14937	0.01119	0.10363	0.21781	0.20206	0.16484	0.13831	0.18371	0.20744	0.21856	0.1068	0.29321	0.26898
AG	GR	6	AG	6	5	0.00609	0.07208	0.10745	0.20646	0.1519	0.01133	0.09915	0.21607	0.19669	0.15537	0.13128	0.17179	0.2309	0.25064	0.11726	0.30191	0.26609
AG	GR	6	AG	6	5	0.00674	0.06436	0.08898	0.17567	0.1295	0.01013	0.09496	0.15539	0.1394	0.12222	0.10629	0.15829	0.19126	0.22672	0.10037	0.24439	0.22464
AG	GR	6	AG	6	5	0.00584	0.0769	0.10804	0.1875	0.13872	0.01076	0.08674	0.19273	0.17631	0.14546	0.12881	0.16836	0.21641	0.26042	0.10882	0.28402	0.26168
AG	GR	6	AG	6	5	0.00842	0.10597	0.16095	0.19956	0.1502	0.01286	0.08542	0.29408	0.26756	0.19135	0.16495	0.19606	0.27154	0.30606	0.13127	0.3659	0.32234
AG	GR	6	AG	6	5	0.00506	0.02949	0.04264	0.15222	0.11185	0.00773	0.09721	0.11335	0.10931	0.10536	0.08753	0.13018	0.12918	0.1355	0.0709	0.1755	0.1653
AG	GR	6	AG	6	5	0.00791	0.10589	0.15721	0.18957	0.13903	0.01142	0.07918	0.29998	0.27862	0.18669	0.16184	0.18696	0.24569	0.25834	0.12519	0.36224	0.3138
AG	GR	6	AG	6	5	0.00579	0.05232	0.07781	0.1935	0.14012	0.00906	0.10616	0.18447	0.17716	0.14663	0.12322	0.16547	0.18021	0.18293	0.09481	0.25363	0.22954
AG	GR	6	AG	6	5	0.0088	0.06835	0.098	0.14177	0.10576	0.00984	0.05295	0.16034	0.15235	0.11819	0.10245	0.1102	0.12618	0.12743	0.07238	0.17842	0.16148
AG	GR	6	AG	6	5	0.00528	0.03746	0.05193	0.14101	0.10332	0.00826	0.08519	0.10914	0.10128	0.09336	0.07797	0.11529	0.12927	0.13869	0.07107	0.16394	0.15418
AG	GR	6	AG	6	5	0.00649	0.10108	0.14193	0.205	0.152	0.0101	0.10487	0.19859	0.18154	0.15562	0.13738	0.18879	0.24431	0.29331	0.11685	0.30972	0.28559
AG	GR	6	AG	6	5	0.00498	0.04632	0.06726	0.15831	0.11577	0.00766	0.10356	0.13674	0.12942	0.1136	0.09321	0.14114	0.14516	0.1524	0.07483	0.19398	0.17769
AG	GR	6	AG	6	5	0.00814	0.08526	0.12759	0.19249	0.14105	0.01177	0.08426	0.24767	0.2336	0.17278	0.14622	0.17275	0.20513	0.20871	0.10682	0.29246	0.26024
AG	GR	6	AG	6	5	0.00796	0.06522	0.0971	0.18747	0.13835	0.01127	0.0913	0.19586	0.18084	0.15106	0.12666	0.16225	0.18414	0.19179	0.09596	0.25004	0.22566
AG	GR	6	AG	6	5	0.00783	0.08588	0.1274	0.21599	0.15835	0.011	0.09706	0.25665	0.24783	0.19187	0.16567	0.19451	0.23351	0.25212	0.11847	0.34236	0.30546
AG	GR	6	AG	6	5	0.00627	0.04675	0.06554	0.15812	0.11557	0.00814	0.08823	0.12857	0.12346	0.11385	0.0943	0.12669	0.12473	0.12521	0.06896	0.15767	0.14831
AG	GR	6	AG	6	5	0.00883	0.0922	0.12808	0.19595	0.14334	0.01035	0.09645	0.18339	0.17419	0.14885	0.12461	0.16737	0.17386	0.18814	0.09264	0.22407	0.21105
AG	GR	6	AG	6	5	0.00637	0.08787	0.12767	0.19481	0.14442	0.01127	0.08764	0.23196	0.21126	0.16459	0.14566	0.18934	0.25724	0.30837	0.12637	0.34438	0.31265
AG	GR	6	AG	6	5	0.00523	0.04289	0.06236	0.1957	0.14344	0.0093	0.11481	0.1513	0.14568	0.13579	0.11566	0.16574	0.18829	0.20993	0.0992	0.24525	0.2221
AG	SF	6	AG	6	6	0.00885	0.10315	0.15113	0.20261	0.15305	0.01327	0.08978	0.2349	0.20612	0.16678	0.15019	0.19063	0.26906	0.3324	0.12654	0.32027	0.27935
AG	SF	6	AG	6	6	0.01733	0.06467	0.08576	0.12905	0.10057	0.01834	0.06915	0.11729	0.10145	0.09294	0.08873	0.12438	0.17402	0.22358	0.08967	0.20436	0.19038
AG	SF	6	AG	6	6	0.00743	0.09419	0.12831	0.18339	0.13792	0.00883	0.0986	0.15706	0.14295	0.13232	0.12028	0.16813	0.22961	0.28299	0.10834	0.26607	0.24495
AG	SF	6	AG	6	6	0.00743	0.09419	0.12831	0.18339	0.13792	0.00883	0.0986	0.15706	0.14295	0.13232	0.12028	0.16813	0.22961	0.28299	0.10834	0.26607	0.24495
AG	SF	6	AG	6	6	0.01192	0.06053	0.08566	0.16078	0.12105	0.01346	0.08906	0.14702	0.13821	0.1166	0.1041	0.1337	0.17308	0.20121	0.09088	0.20917	0.18854
AG	SF	6	AG	6	6	0.00816	0.10047	0.14542	0.20505	0.15178	0.01008	0.09821	0.23707	0.22261	0.17655	0.15838	0.19876	0.25197	0.29852	0.12048	0.32784	0.29053
